hotel_name,review_summary,score,review
The Park Chennai,Not a good place to stay in Chennai. Worst experience,1,"Unfortunately no website offers to rate in negative. My experience at this hotel, with my family was -5.  I was there for 2 nights from 06/19 to 06/21. I landed in Chennai at 10:00 PM and went to this hotel. My booking was for the executive suites. The receptionist at the front desk was not able to locate my booking in her system, even tough I had shared with her the booking confirmation email. When I called her supervisor, he informed me that my booking was cancelled (not sure who did that). I was stranded at midnight with my family (2 small kids). The supervisor was good enough to give me a room, thanks to him for that. The moment we went into the room on 2nd floor, it was stinking.... yuk..... still we entered as my kids were not in a mood to move anywhere else (extremely…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
The Park Chennai,What a decline😔,1,"In chennai for one night. Choose Park Since the location n room rate suited n booked here. Coming to Park after years n was hoping to have a good stay, considering the brand n my visit to pool lounge years back which I had really liked.   What I arrived n saw was horrifying. Basic hygiene is missing. Bedsheets, curtains are filthy dirty. Bathroom tub n pot r not clean. Plumbing leakage n stains everywhere. Old, withering away, chipped m broken furniture.  No body came to take our luggage when we reached hotel. No welcome....nothing. Had arranged a pick up fm hotel, funny driver, constantly honking, calling us to come to parking whereas we were told he will b at arrival gate with placard when we land. I had two kids with n luggage n had to go around looking for driver in parking.…"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
Hilton Chennai,Bad experience ,1,"I am a hilton Honors silver member and have stayed in many Hilton hotels around the world,  Hilton Chennai was the bad experience I ever had its like a hell on Friday's and Saturday nights. I stayed with my family we couldn't sleep till 3am in the morning the noice was too much. And the Bouncers they just blocked the guest who goes to there rooms and show there funny Attitude like the guest are going to steal something. I really hate this hotel even the Managers of this hotel aren't friendly. There main target is to earn money from the night club I guess.    …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
"Lemon Tree Hotel, Chennai",Old an unorganised,1,"Frequent power cuts, traffic noise in rooms, and guess what no IPL on tv as apparently channel is expensive! Pathetic for a hotel that charges a premium with rooms costing over Rs.5000. We had to change rooms as AC was noisy and other room was no better. There r better hotels in Chennai.       …"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Pathetic Experience,1,"The rooms are old despite the claims on renovation,no carpets and worse than a 2 star property. Loud music from either the Leather bar or the pool side restaurant. Ridiculous prices on Food and beverages. The breakfast buffet is like a fish market. The hotel is good for late night revellers who hang out at the Leather Bar. Absolutely not recommended for business travel.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
The Park Chennai,Unprofessional Service,1,"I have just checked into the hotels 2 hours back and am forced to write a review... There is no hot water in the bathroom, the phone does not work, the duty manager on service is helpless and does not have his GM's contact number, Staff keeps knocking on your door even if you have do not disturb sign on the room. Disappointing service...not sure what surprises await me for the rest of my stay.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Poor Checkin,1,"I booked this hotel for two days in the month of January, Despite making the booking on the numbers given on their website and receiving confirmation from them I was declined Check in when I arrived at the hotel. I was told that they had the hotel available only for a single day and not  for two days as booked on the phone.  Please watch out for bookings made on line.   However the Hotel seems to be nice, but my recommendation would be confirm your reservation 300 % before the actual arrival.…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
GreenPark Chennai,Aweful customer care!!,1,"As one of the reviewers here, I too  called the hotel to book a banquet hall. I was met by a receptionist/customer care person who was in a pretty bad mood or one who doesn't know any customer service!!  He was saying there was no one today to answer my request but I just kept pleading him to confirm if they have any hall which can accommodate just 100 people. He sounded as if he is gonna beat me for asking him that and just hung up on me! The hotel management has to train its staff on customer service if they understand the nature of the business they're into!!…"
Hyatt Regency Chennai,Sub Standard,1,Checked in after recent rain havoc in Chennai but disappointed to find murky  (brown water) in Bath tub and wash basin.  Expected to have better standard for the money we pay.  Absolute disappointment that my first experience went this way…
Hyatt Regency Chennai,Sub Standard,1,Checked in after recent rain havoc in Chennai but disappointed to find murky  (brown water) in Bath tub and wash basin.  Expected to have better standard for the money we pay.  Absolute disappointment that my first experience went this way…
Hyatt Regency Chennai,Sub Standard,1,Checked in after recent rain havoc in Chennai but disappointed to find murky  (brown water) in Bath tub and wash basin.  Expected to have better standard for the money we pay.  Absolute disappointment that my first experience went this way…
Hyatt Regency Chennai,Sub Standard,1,Checked in after recent rain havoc in Chennai but disappointed to find murky  (brown water) in Bath tub and wash basin.  Expected to have better standard for the money we pay.  Absolute disappointment that my first experience went this way…
Hyatt Regency Chennai,Sub Standard,1,Checked in after recent rain havoc in Chennai but disappointed to find murky  (brown water) in Bath tub and wash basin.  Expected to have better standard for the money we pay.  Absolute disappointment that my first experience went this way…
Hyatt Regency Chennai,Sub Standard,1,Checked in after recent rain havoc in Chennai but disappointed to find murky  (brown water) in Bath tub and wash basin.  Expected to have better standard for the money we pay.  Absolute disappointment that my first experience went this way…
Hyatt Regency Chennai,Sub Standard,1,Checked in after recent rain havoc in Chennai but disappointed to find murky  (brown water) in Bath tub and wash basin.  Expected to have better standard for the money we pay.  Absolute disappointment that my first experience went this way…
Hyatt Regency Chennai,Sub Standard,1,Checked in after recent rain havoc in Chennai but disappointed to find murky  (brown water) in Bath tub and wash basin.  Expected to have better standard for the money we pay.  Absolute disappointment that my first experience went this way…
